length,time
48800,0.3189976215362549
49000,0.3110010623931885
49200,0.3060016632080078
49400,0.31299662590026855
49600,0.31996583938598633
49800,0.32700085639953613
50000,0.3380007743835449
50200,0.34799885749816895
50400,0.33299970626831055
50600,0.35500383377075195
50800,0.3329963684082031
51000,0.3489995002746582
51200,0.35700154304504395
51400,0.3580009937286377
51600,0.3470344543457031
51800,0.3529634475708008
52000,0.36099982261657715
52200,0.35503458976745605
52400,0.3579697608947754
52600,0.36899566650390625
52800,0.35899972915649414
53000,0.3800370693206787
53200,0.38196325302124023
53400,0.3740365505218506
53600,0.39696311950683594
53800,0.3880000114440918
54000,0.3850386142730713
54200,0.40599751472473145
54400,0.4019639492034912
54600,0.42200398445129395
54800,0.41899824142456055
55000,0.43399810791015625
55200,0.4379994869232178
55400,0.43503665924072266
55600,0.4149651527404785
55800,0.4310014247894287
56000,0.4140331745147705
56200,0.4170258045196533
56400,0.38693857192993164
56600,0.4210352897644043
56800,0.40900492668151855
57000,0.42395973205566406
57200,0.4240000247955322
57400,0.4239993095397949
57600,0.4430360794067383
57800,0.4160025119781494
58000,0.425997257232666
58200,0.419964075088501
58400,0.433030366897583
58600,0.4289703369140625
58800,0.43903398513793945
59000,0.45296525955200195
59200,0.4410367012023926
59400,0.4080028533935547
59600,0.45699644088745117
59800,0.4559652805328369
60000,0.46500253677368164
60200,0.4840261936187744
60400,0.46700549125671387
60600,0.49396681785583496
60800,0.48603177070617676
61000,0.48099732398986816
61200,0.486971378326416
61400,0.4739971160888672
61600,0.4910008907318115
61800,0.4910011291503906
62000,0.5359997749328613
62200,0.5159988403320312
62400,0.5280003547668457
62600,0.5670027732849121
62800,0.5369968414306641
63000,0.5180010795593262
63200,0.53999924659729
63400,0.5590000152587891
63600,0.5430009365081787
63800,0.5040326118469238
64000,0.519965648651123
64200,0.5330021381378174
64400,0.513028621673584
64600,0.5409693717956543
64800,0.4810011386871338
65000,0.5289990901947021
65200,0.5150308609008789
65400,0.5559985637664795
65600,0.5449721813201904
65800,0.5649979114532471
66000,0.5650002956390381
66200,0.5500006675720215
66400,0.567000150680542
66600,0.5740017890930176
66800,0.5520100593566895
67000,0.5510220527648926
67200,0.5520069599151611
67400,0.5449607372283936
67600,0.5710012912750244
67800,0.561030387878418
68000,0.5769965648651123
68200,0.598970890045166
68400,0.5790009498596191
68600,0.5700323581695557
68800,0.5869660377502441
69000,0.5879995822906494
69200,0.5920348167419434
69400,0.6409668922424316
69600,0.6519985198974609
69800,0.6530005931854248
70000,0.5799989700317383
70200,0.5900042057037354
70400,0.6369974613189697
70600,0.6760015487670898
70800,0.6430022716522217
71000,0.6739964485168457
71200,0.6159977912902832
71400,0.6100032329559326
71600,0.6260333061218262
71800,0.618964433670044
72000,0.6619997024536133
72200,0.7159996032714844
72400,0.6930010318756104
72600,0.7169995307922363
72800,0.6940000057220459
73000,0.7090005874633789
73200,0.7209994792938232
73400,0.70400071144104
73600,0.7110002040863037
73800,0.6739983558654785
74000,0.7030003070831299
74200,0.7100000381469727
74400,0.7120018005371094
74600,0.6899979114532471
74800,0.721001148223877
75000,0.7280004024505615
75200,0.735999584197998
75400,0.7040026187896729
75600,0.708996057510376
75800,0.7580018043518066
76000,0.7420010566711426
76200,0.7499983310699463
76400,0.7500007152557373
76600,0.7539985179901123
76800,0.7520008087158203
77000,0.7630000114440918
77200,0.7569997310638428
77400,0.7679996490478516
77600,0.7499995231628418
77800,0.7620012760162354
78000,0.7700357437133789
78200,0.8179638385772705
78400,0.7960000038146973
78600,0.779000997543335
78800,0.7339997291564941
79000,0.734999418258667
79200,0.7589988708496094
79400,0.7230026721954346
79600,0.7700293064117432
79800,0.72096848487854
80000,0.7380001544952393
80200,0.7360007762908936
80400,0.7500362396240234
80600,0.7619962692260742
80800,0.7509658336639404
81000,0.7620382308959961
81200,0.7569625377655029
81400,0.7329995632171631
81600,0.7510011196136475
81800,0.8129985332489014
82000,0.7410001754760742
82200,0.773000955581665
82400,0.7869987487792969
82600,0.8070003986358643
82800,0.7260558605194092
83000,0.7859787940979004
83200,0.7929656505584717
83400,0.7780008316040039
83600,0.7779991626739502
83800,0.8419995307922363
84000,0.7940001487731934
84200,0.7940380573272705
84400,0.8549628257751465
84600,0.8250296115875244
84800,0.8269710540771484
85000,0.831998348236084
85200,0.8390007019042969
85400,0.8259997367858887
85600,0.7880294322967529
85800,0.8420007228851318
86000,0.8289704322814941
86200,0.8629992008209229
86400,0.8539996147155762
86600,0.8780004978179932
86800,0.8800370693206787
87000,0.8839631080627441
87200,0.9210004806518555
87400,0.9390013217926025
87600,0.9610109329223633
87800,0.9200015068054199
88000,0.9480209350585938
88200,0.8829648494720459
88400,0.9300010204315186
88600,0.9370367527008057
88800,0.9109621047973633
89000,0.8600301742553711
89200,0.9239711761474609
89400,0.9290339946746826
89600,0.9159641265869141
89800,0.8990151882171631
90000,0.8929851055145264
90200,0.907001256942749
90400,0.9379994869232178
90600,0.9360005855560303
90800,0.9570350646972656
91000,0.960993766784668
91200,0.9959700107574463
91400,0.9730002880096436
91600,0.9300000667572021
91800,0.9410345554351807
92000,0.9609668254852295
92200,0.962031364440918
92400,0.9649672508239746
92600,0.9789996147155762
92800,0.9980003833770752
93000,1.017000436782837
93200,1.0879993438720703
93400,1.048999309539795
93600,1.052002191543579
93800,1.0369985103607178
94000,1.0100359916687012
94200,0.9929661750793457
94400,0.9460270404815674
94600,1.0080044269561768
94800,1.0079667568206787
95000,1.0120294094085693
95200,1.049006700515747
95400,1.0059983730316162
95600,1.0749666690826416
95800,1.0550322532653809
96000,1.0839660167694092
96200,1.0830011367797852
96400,1.1030018329620361
96600,1.0590336322784424
96800,1.082963466644287
97000,1.0390300750732422
97200,1.0990076065063477
97400,1.1079626083374023
97600,1.1720001697540283
97800,1.1440141201019287
98000,1.1499872207641602
98200,1.1210293769836426
98400,1.1989693641662598
98600,1.2180004119873047
98800,1.2210006713867188
99000,1.1439988613128662
99200,1.1489999294281006
99400,1.1790001392364502
99600,1.18399977684021
99800,1.2400000095367432
