length,time
19000,0.04999995231628418
19200,0.04900360107421875
19400,0.05099940299987793
19600,0.05099821090698242
19800,0.051999807357788086
20000,0.051999568939208984
20200,0.05200076103210449
20400,0.05200004577636719
20600,0.05399966239929199
20800,0.059000253677368164
21000,0.06100106239318848
21200,0.05301809310913086
21400,0.054979801177978516
21600,0.05600094795227051
21800,0.0579986572265625
22000,0.06200146675109863
22200,0.06399869918823242
22400,0.057000160217285156
22600,0.06000041961669922
22800,0.059999942779541016
23000,0.05700063705444336
23200,0.058000802993774414
23400,0.05900073051452637
23600,0.059996843338012695
23800,0.06101822853088379
24000,0.0689842700958252
24200,0.06299972534179688
24400,0.06099867820739746
24600,0.059999942779541016
24800,0.06800174713134766
25000,0.06299853324890137
25200,0.06599998474121094
25400,0.06500005722045898
25600,0.07600045204162598
25800,0.07300043106079102
26000,0.07000184059143066
26200,0.06699824333190918
26400,0.06799936294555664
26600,0.07300019264221191
26800,0.06799936294555664
27000,0.07000041007995605
27200,0.07400059700012207
27400,0.0709989070892334
27600,0.07300138473510742
27800,0.06999945640563965
28000,0.07600069046020508
28200,0.07199907302856445
28400,0.07500052452087402
28600,0.08099913597106934
28800,0.08100128173828125
29000,0.07599830627441406
29200,0.07300019264221191
29400,0.07700133323669434
29600,0.07899665832519531
29800,0.08300042152404785
30000,0.07600021362304688
30200,0.08800005912780762
30400,0.0800008773803711
30600,0.08299922943115234
30800,0.08600306510925293
31000,0.07999801635742188
31200,0.08402395248413086
31400,0.0889749526977539
31600,0.08699893951416016
31800,0.08300065994262695
32000,0.0820004940032959
32200,0.08704066276550293
32400,0.08995866775512695
32600,0.08999991416931152
32800,0.09700345993041992
33000,0.09299731254577637
33200,0.0839996337890625
33400,0.08900141716003418
33600,0.0859980583190918
33800,0.08800268173217773
34000,0.09799933433532715
34200,0.1060030460357666
34400,0.10399770736694336
34600,0.09099721908569336
34800,0.08999967575073242
35000,0.09200167655944824
35200,0.0989990234375
35400,0.09603428840637207
35600,0.10599946975708008
35800,0.11396622657775879
36000,0.08999967575073242
36200,0.09299993515014648
36400,0.09300041198730469
36600,0.09999966621398926
36800,0.11400175094604492
37000,0.1060025691986084
37200,0.10699725151062012
37400,0.10999894142150879
37600,0.10200047492980957
37800,0.10799884796142578
38000,0.09900045394897461
38200,0.10300064086914062
38400,0.10900115966796875
38600,0.10499882698059082
38800,0.10599970817565918
39000,0.11900162696838379
39200,0.10300111770629883
39400,0.10899662971496582
39600,0.10803580284118652
39800,0.10796523094177246
40000,0.10500049591064453
40200,0.10499954223632812
40400,0.11100006103515625
40600,0.1120004653930664
40800,0.10899925231933594
41000,0.11701583862304688
41200,0.1119847297668457
41400,0.11300086975097656
41600,0.11199951171875
41800,0.1139981746673584
42000,0.11200070381164551
42200,0.11600065231323242
42400,0.12099862098693848
42600,0.13500356674194336
42800,0.12800025939941406
43000,0.11799788475036621
43200,0.11900091171264648
43400,0.12099909782409668
43600,0.1289987564086914
43800,0.12800025939941406
44000,0.11600089073181152
44200,0.14700007438659668
44400,0.1289989948272705
44600,0.127000093460083
44800,0.13700032234191895
45000,0.1250019073486328
45200,0.1269974708557129
45400,0.1269998550415039
45600,0.12700104713439941
45800,0.1249990463256836
46000,0.1250007152557373
46200,0.13400006294250488
46400,0.1470012664794922
46600,0.13499927520751953
46800,0.14599919319152832
47000,0.13900041580200195
47200,0.13500094413757324
47400,0.13199830055236816
47600,0.13900041580200195
47800,0.13099980354309082
48000,0.14300251007080078
48200,0.13399672508239746
48400,0.14200305938720703
48600,0.13599944114685059
48800,0.13799786567687988
49000,0.13700032234191895
49200,0.14499926567077637
49400,0.14300084114074707
49600,0.15000033378601074
49800,0.15899896621704102
50000,0.16401219367980957
50200,0.14998841285705566
50400,0.1510016918182373
50600,0.1549992561340332
50800,0.1399991512298584
51000,0.14100265502929688
51200,0.15399885177612305
51400,0.14699792861938477
51600,0.16100168228149414
51800,0.17799854278564453
52000,0.16299986839294434
52200,0.15303826332092285
52400,0.16296172142028809
52600,0.14399981498718262
52800,0.14700102806091309
53000,0.14499998092651367
53200,0.1569991111755371
53400,0.15200114250183105
53600,0.14803361892700195
53800,0.15396595001220703
54000,0.14899992942810059
54200,0.14899945259094238
54400,0.15200018882751465
54600,0.1530017852783203
54800,0.15399861335754395
55000,0.14899921417236328
55200,0.16500186920166016
55400,0.16201376914978027
55600,0.15501904487609863
55800,0.16596651077270508
56000,0.17299962043762207
56200,0.15600013732910156
56400,0.16000032424926758
56600,0.16499924659729004
56800,0.16700124740600586
57000,0.1640002727508545
57200,0.17399883270263672
57400,0.16700077056884766
57600,0.16099834442138672
57800,0.1670067310333252
58000,0.16199350357055664
58200,0.1790013313293457
58400,0.1699991226196289
58600,0.16499972343444824
58800,0.1640021800994873
59000,0.18199872970581055
59200,0.1829986572265625
59400,0.17600154876708984
59600,0.17899847030639648
59800,0.16700148582458496
60000,0.1679985523223877
60200,0.17400264739990234
60400,0.15406203269958496
60600,0.1829373836517334
60800,0.1829993724822998
61000,0.18899893760681152
61200,0.1830000877380371
61400,0.1620011329650879
61600,0.25699949264526367
61800,0.235001802444458
62000,0.25100016593933105
62200,0.21799921989440918
62400,0.25100183486938477
62600,0.18899893760681152
62800,0.1999986171722412
63000,0.18999934196472168
63200,0.20200037956237793
63400,0.18800091743469238
63600,0.2050011157989502
63800,0.19399738311767578
64000,0.18899965286254883
64200,0.19700050354003906
64400,0.19999909400939941
64600,0.21000075340270996
64800,0.18700075149536133
65000,0.21199965476989746
65200,0.1829993724822998
65400,0.18199920654296875
65600,0.18400025367736816
65800,0.17004632949829102
66000,0.16300153732299805
66200,0.17598962783813477
66400,0.16196489334106445
66600,0.17203783988952637
66800,0.16199541091918945
67000,0.17600607872009277
67200,0.17300128936767578
67400,0.17199349403381348
67600,0.17800498008728027
67800,0.2009599208831787
68000,0.17803478240966797
68200,0.18296408653259277
68400,0.1680290699005127
68600,0.17200803756713867
68800,0.18000292778015137
69000,0.17400527000427246
69200,0.17799615859985352
69400,0.17699980735778809
69600,0.1839919090270996
69800,0.1829690933227539
70000,0.1939985752105713
70200,0.18300104141235352
70400,0.20000028610229492
70600,0.1849980354309082
70800,0.18503618240356445
71000,0.17701220512390137
71200,0.18799591064453125
71400,0.17998886108398438
71600,0.1770024299621582
71800,0.18399786949157715
72000,0.19496631622314453
72200,0.22300124168395996
72400,0.19403338432312012
72600,0.21399927139282227
72800,0.20600557327270508
73000,0.20096325874328613
73200,0.20303082466125488
73400,0.20096635818481445
73600,0.19699931144714355
73800,0.19599652290344238
74000,0.21800017356872559
74200,0.20000147819519043
74400,0.20702815055847168
74600,0.20200634002685547
74800,0.2039637565612793
75000,0.2070000171661377
75200,0.20300030708312988
75400,0.2199997901916504
75600,0.201002836227417
75800,0.23400020599365234
76000,0.22699689865112305
76200,0.1960000991821289
76400,0.20199990272521973
76600,0.23099970817565918
76800,0.20300078392028809
77000,0.21003317832946777
77200,0.20100140571594238
77400,0.20696640014648438
77600,0.21999883651733398
77800,0.21103453636169434
78000,0.2120063304901123
78200,0.20699548721313477
78400,0.20696353912353516
78600,0.20799994468688965
78800,0.20900201797485352
79000,0.21899819374084473
79200,0.215012788772583
79400,0.20698976516723633
79600,0.21399760246276855
79800,0.22899985313415527
80000,0.2240004539489746
80200,0.2239992618560791
80400,0.21703386306762695
80600,0.2169661521911621
80800,0.21703386306762695
81000,0.22096633911132812
81200,0.22104597091674805
81400,0.2199535369873047
81600,0.24399995803833008
81800,0.24300122261047363
82000,0.23400187492370605
82200,0.2799985408782959
82400,0.26999998092651367
82600,0.2850015163421631
82800,0.2479991912841797
83000,0.270998477935791
83200,0.24900054931640625
83400,0.25499939918518066
83600,0.26199960708618164
83800,0.2200026512145996
84000,0.23199820518493652
84200,0.2519993782043457
84400,0.2530381679534912
84600,0.2359628677368164
84800,0.2539987564086914
85000,0.25800251960754395
85200,0.24399757385253906
85400,0.23000192642211914
85600,0.23999786376953125
85800,0.24200034141540527
86000,0.26200079917907715
86200,0.23803377151489258
86400,0.22596478462219238
86600,0.24299979209899902
86800,0.22603487968444824
87000,0.2259678840637207
87200,0.2310314178466797
87400,0.23700380325317383
87600,0.260998010635376
87800,0.23599910736083984
88000,0.22599554061889648
88200,0.24900531768798828
88400,0.24196267127990723
88600,0.24700260162353516
88800,0.24302887916564941
89000,0.2479715347290039
89200,0.22704052925109863
89400,0.23699116706848145
89600,0.26599574089050293
89800,0.23497223854064941
90000,0.24799823760986328
90200,0.25300025939941406
90400,0.27100229263305664
90600,0.28299689292907715
90800,0.26399993896484375
91000,0.27700042724609375
91200,0.2709991931915283
91400,0.2630329132080078
91600,0.25696849822998047
91800,0.24500179290771484
92000,0.24903154373168945
92200,0.27396583557128906
92400,0.2670009136199951
92600,0.2799985408782959
92800,0.31603074073791504
93000,0.29396963119506836
93200,0.3060028553009033
93400,0.3169987201690674
93600,0.2889995574951172
93800,0.2819993495941162
94000,0.2460331916809082
94200,0.2550029754638672
94400,0.2449636459350586
94600,0.2539994716644287
94800,0.2700009346008301
95000,0.2709991931915283
95200,0.2680084705352783
95400,0.2769951820373535
95600,0.27402639389038086
95800,0.2739701271057129
96000,0.2870008945465088
96200,0.2940330505371094
96400,0.2519669532775879
96600,0.2830195426940918
96800,0.26097893714904785
97000,0.29900074005126953
97200,0.25503015518188477
97400,0.2799718379974365
97600,0.29399847984313965
97800,0.2709994316101074
98000,0.2660338878631592
98200,0.28299474716186523
98400,0.2759716510772705
98600,0.2630002498626709
98800,0.2870330810546875
99000,0.2740035057067871
99200,0.2809712886810303
99400,0.280991792678833
99600,0.2630000114440918
99800,0.26800036430358887
